date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:42:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:42:48%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=multiagent+learning+in+the+presence+of+agents+with+limitations+bowling+2003+phd+thesis	www.cs.uu.nl/docs/vakken/maa/current/lib.95c5aa.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:42:52	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:42:50%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=brown's+original+fictitious+play+berger+2006	www.cs.uu.nl/docs/vakken/maa/current/lib.96b16f.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:42:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:42:52%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=on+no+regret+learning+fictitious+play+and+nash+equilibrium+greenwald+et+al+2001	www.cs.uu.nl/docs/vakken/maa/current/lib.97909d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:42:56	2181/2181	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:42:54%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_softmax.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_softmax.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:42:58	6235/6235	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:42:56%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_fictitious_play.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_fictitious_play.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:44:13	819369/819369	---M--	200	added ('OK')	application/pdf	etag:%22376af3e7-c80a9-5c2ab8b8ca600%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_NoRegret.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_NoRegret.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_no_regret.php)
09:44:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:44:13%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=convergence+of+gradient+dynamics+with+a+variable+learning+rate+bowling+veloso+2001	www.cs.uu.nl/docs/vakken/maa/current/lib.9b0f86.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_gradient_dynamics.php)
09:44:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:44:16%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=nash+convergence+of+gradient+dynamics+in+games+sing+kearns+mansour+2000&nr=1	www.cs.uu.nl/docs/vakken/maa/current/lib.9c1003.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_gradient_dynamics.php)
09:44:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:44:18%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=nash+convergence+of+gradient+dynamics+in+games+sing+kearns+mansour+2000&nr=2	www.cs.uu.nl/docs/vakken/maa/current/lib.9d457e.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_gradient_dynamics.php)
09:44:22	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:44:20%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=multiagent+learning+using+a+variable+learning+rate+bowling+veloso+2002	www.cs.uu.nl/docs/vakken/maa/current/lib.9ef39e.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_gradient_dynamics.php)
09:45:56	1017877/1017877	---M--	200	added ('OK')	application/pdf	etag:%2237610741-f8815-5c3c9063c2100%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_GradientDynamics.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_GradientDynamics.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_gradient_dynamics.php)
09:45:56	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+and+teaching+shoham+2009+ch+7+of+multi+agent+systems	www.cs.uu.nl/docs/vakken/maa/current/lib.a05f3d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:45:58	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:45:56%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+7	www.cs.uu.nl/docs/vakken/maa/current/lib.a1e6ba.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:45:59	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:45:58%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=introduction+to+probability+models+sheldon+ross+2007+ch+1	www.cs.uu.nl/docs/vakken/maa/current/lib.a2c752.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:46:00	1396244/1396244	---M--	200	added ('OK')	application/pdf	etag:%22376af3e6-154e14-5c2aff4391400%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_FictitiousPlay.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_FictitiousPlay.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_fictitious_play.php)
09:46:00	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:45:59%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=bayesian+learning+in+negotiation+zeng+sycara+1996	www.cs.uu.nl/docs/vakken/maa/current/lib.a3fa45.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:46:02	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:46:00%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=kalai+lehrer+rational+learning+leads+to+nash+equilibrium+1993	www.cs.uu.nl/docs/vakken/maa/current/lib.a414a1.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:46:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:46:02%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=merging+of+opinions+with+increasing+information+blackwell+dubins+1962	www.cs.uu.nl/docs/vakken/maa/current/lib.a505b2.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:46:06	2209/2209	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:46:04%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_bayesian_learning.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_bayesian_learning.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:46:10	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:46:08%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=competition+and+cooperation+flake+1998+ch+17+of+the+computational+beauty+of+nature	www.cs.uu.nl/docs/vakken/maa/current/lib.a83ab1.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bachelor_assignment.php)
09:47:33	12289327/12289327	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%2237645e15-bb852f-5c32733938500%22	http://www.cs.uu.nl/docs/vakken/maa/current/uscki/2021/PromoVideoSympo2021.mp4	www.cs.uu.nl/docs/vakken/maa/current/uscki/2021/PromoVideoSympo2021.mp4	(from http://www.cs.uu.nl/docs/vakken/maa/current/news.php)
09:47:35	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:47:33%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=replicator+dynamics+in+discrete+and+continuous+strategy+spaces+r+westra+k+tuyls+2009	www.cs.uu.nl/docs/vakken/maa/current/lib.aa8224.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_replicator_dynamic.php)
09:47:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:47:35%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=the+replicator+equation+and+other+game+dynamics+cressman+and+tao+2014	www.cs.uu.nl/docs/vakken/maa/current/lib.ab16b0.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_replicator_dynamic.php)
09:47:36	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+and+teaching+shoham+2009+ch+7+of+multi+agent+systems	www.cs.uu.nl/docs/vakken/maa/current/lib.ac5f3d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_replicator_dynamic.php)
09:47:36	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=competition+and+cooperation+flake+1998+ch+17+of+the+computational+beauty+of+nature	www.cs.uu.nl/docs/vakken/maa/current/lib.ad3ab1.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_replicator_dynamic.php)
09:47:38	2162/2162	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:47:36%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_replicator_dynamic.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_replicator_dynamic.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_replicator_dynamic.php)
09:47:40	2236/2236	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:47:38%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_replicator_dynamic_bifurcation.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_replicator_dynamic_bifurcation.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_replicator_dynamic.php)
09:49:01	1609311/1609311	---M--	200	added ('OK')	application/pdf	etag:%22376bd792-188e5f-5c3c9bef31dc0%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_BayesianLearning.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_BayesianLearning.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bayesian_learning.php)
09:49:04	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:01%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=satisficing+and+learning+cooperation+in+the+prisoner's+dilemma+stimpson+et+al+2001	www.cs.uu.nl/docs/vakken/maa/current/lib.b18eb4.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_satisficing.php)
09:49:06	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:04%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=evolving+aspirations+and+cooperation+r+karandikar+et+al+1998	www.cs.uu.nl/docs/vakken/maa/current/lib.b21a9b.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_satisficing.php)
09:49:08	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:06%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+to+cooperate+in+a+social+dilemma+a+satisficing+approach+to+bargaining+stimpson+et+al+2003	www.cs.uu.nl/docs/vakken/maa/current/lib.b37a74.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_satisficing.php)
09:49:10	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:08%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+successful+strategies+in+repeated+general+sum+games+crandall+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.b46641.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_satisficing.php)
09:49:12	2152/2152	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:49:10%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_satisficing_play.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_satisficing_play.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_satisficing.php)
09:49:29	1120359/1120359	---M--	200	added ('OK')	application/pdf	etag:%22376bd794-111867-5c4bb0d8fa740%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_ReplicatorDynamic.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_ReplicatorDynamic.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_replicator_dynamic.php)
09:49:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:29%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+to+teach+and+follow+in+repeated+games+crandall+goodrich+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.b7012e.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:32	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:30%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=awesome+a+general+multiagent+learning+algorithm+sandholm+konitzer+2003	www.cs.uu.nl/docs/vakken/maa/current/lib.b82d58.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:32%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=awesome+a+general+multiagent+learning+algorithm+sandholm+konitzer+2006	www.cs.uu.nl/docs/vakken/maa/current/lib.b9c6af.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:34	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=satisficing+and+learning+cooperation+in+the+prisoner's+dilemma+stimpson+et+al+2001	www.cs.uu.nl/docs/vakken/maa/current/lib.ba8eb4.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:34	0/-1	---M--	302	error ('')			http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+to+cooperate+in+a+social+dilemma+a+satisficing+approach+to+bargaining+stimpson+et+al+2003	www.cs.uu.nl/docs/vakken/maa/current/lib.bb7a74.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:36	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:34%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=leading+best+response+strategies+in+repeated+games+littman+stone+2001	www.cs.uu.nl/docs/vakken/maa/current/lib.bc3271.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:38	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:36%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=a+polynomial+time+nash+equilibrium+algorithm+for+repeated+games+littman+stone+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.bd3f18.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:40	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:38%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=new+criteria+and+a+new+algorithm+for+learning+in+mass+powers+shoham+2004	www.cs.uu.nl/docs/vakken/maa/current/lib.bee934.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:49:42	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:49:40%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+to+compete+compromise+and+cooperate+in+repeated+general+sum+games+crandall+goodrich+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.bfa8f5.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:50:15	341985/341985	---M--	200	added ('OK')	application/pdf	etag:%22376bd790-537e1-5c4bc1ffb1e40%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_TeachAndFollow.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_TeachAndFollow.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_teach_and_follow.php)
09:50:18	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:15%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=empirically+evaluating+multiagent+learning+algorithms+zawadzki+lipson+leyton+brown+2014	www.cs.uu.nl/docs/vakken/maa/current/lib.c1efef.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_tournament.php)
09:50:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:18%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=dynamics+of+strategy+distribution+in+iterated+games+airiau+et+al+2004	www.cs.uu.nl/docs/vakken/maa/current/lib.c24755.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_tournament.php)
09:50:22	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:20%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=evolutionary+tournament+based+comparison+of+learning+and+non+learning+strategies+for+iterated+games+airiau+et+al+2005	www.cs.uu.nl/docs/vakken/maa/current/lib.c32d03.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_tournament.php)
09:50:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:22%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=evolutionary+tournament+based+comparison+of+learning+and+non+learning+strategies+for+iterated+games+airiau+et+al+2007	www.cs.uu.nl/docs/vakken/maa/current/lib.c44b1f.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_tournament.php)
09:50:26	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:24%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=multi+agent+learning+experiments+on+repeated+matrix+games+bouzy+et+al+2010	www.cs.uu.nl/docs/vakken/maa/current/lib.c507f9.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_tournament.php)
09:50:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:26%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=hedging+algorithms+and+repeated+matrix+games+bouzy+et+al+2011	www.cs.uu.nl/docs/vakken/maa/current/lib.c6432e.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_tournament.php)
09:50:47	1020243/1020243	---M--	200	added ('OK')	application/pdf	etag:%22376bd791-f9153-5c4b6f02b1300%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Satisficing.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Satisficing.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_satisficing.php)
09:50:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:47%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=essentials+of+game+theory+a+concise+multidisciplinary+introduction+y+shoham+k+leyton+brown+2008	www.cs.uu.nl/docs/vakken/maa/current/lib.c8ec70.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_game_theory.php)
09:50:50	1574748/1574748	---M--	200	added ('OK')	application/pdf	etag:%2237601dbc-18075c-5a76886c443c0%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_BachelorAssignment.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_BachelorAssignment.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_bachelor_assignment.php)
09:50:52	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:50%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=repeated+games+peters+2008+ch+7+of+game+theory+a+multi+levelled+approach	www.cs.uu.nl/docs/vakken/maa/current/lib.ca89e2.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_repeated_games.php)
09:50:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:52%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=speltheorie+voor+economen+h+peters+2007	www.cs.uu.nl/docs/vakken/maa/current/lib.cb519f.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_repeated_games.php)
09:50:56	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:54%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=game+theory+fudenberg+and+tirole+1991+sec+4+2	www.cs.uu.nl/docs/vakken/maa/current/lib.ccf201.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_repeated_games.php)
09:50:58	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:50:56%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=repeated+games+trigger+strategies+and+tacit+collusion+gintis+2007+ch+6+from+game+theory+evolving	www.cs.uu.nl/docs/vakken/maa/current/lib.cd7502.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_repeated_games.php)
09:51:00	2187/2187	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:50:58%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_repeated_game.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_repeated_game.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_repeated_games.php)
09:51:53	719271/719271	---M--	200	added ('OK')	application/pdf	etag:%2237638608-af9a7-5a89cffc4b7c0%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Tournament.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Tournament.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_tournament.php)
09:51:56	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:51:53%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+4	www.cs.uu.nl/docs/vakken/maa/current/lib.d08b0d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_conditional_no_regret.php)
09:51:58	2297/2297	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:51:56%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_conditional_no_regret.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_conditional_no_regret.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_conditional_no_regret.php)
09:52:10	392538/392538	---M--	200	added ('OK')	application/pdf	etag:%22376343d5-5fd5a-50f7726bd0540%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_ConditionalNoRegret.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_ConditionalNoRegret.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_conditional_no_regret.php)
09:52:12	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:52:10%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+5	www.cs.uu.nl/docs/vakken/maa/current/lib.d32f6c.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_calibration.php)
09:52:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:52:12%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=self+calibrating+priors+do+not+exist+oakes+1985	www.cs.uu.nl/docs/vakken/maa/current/lib.d4092b.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_calibration.php)
09:52:16	2291/2291	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:52:14%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_forecasting_and_calibration.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_forecasting_and_calibration.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_calibration.php)
09:52:45	631618/631618	---M--	200	added ('OK')	application/pdf	etag:%22376b69de-9a342-587f95cea03c0%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_RepeatedGames.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_RepeatedGames.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_repeated_games.php)
09:52:46	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:52:45%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=strategic+learning+and+its+limits+peyton+young+2004+ch+8	www.cs.uu.nl/docs/vakken/maa/current/lib.d74541.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_hypothesis_testing.php)
09:52:48	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:52:46%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=learning+hypothesis+testing+and+nash+equilibrium+foster+peyton+young+2003	www.cs.uu.nl/docs/vakken/maa/current/lib.d88e5d.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_hypothesis_testing.php)
09:52:48	267765/267765	---M--	200	added ('OK')	application/pdf	etag:%22376343d4-415f5-55adcad65fb00%22	http://www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Calibration.pdf	www.cs.uu.nl/docs/vakken/maa/current/slides/MAA_powerdot_Calibration.pdf	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_calibration.php)
09:52:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:52:48%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=hypothesis+testing+math+bio+boot+camp+vincent+a+voelz+2006	www.cs.uu.nl/docs/vakken/maa/current/lib.d95384.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_hypothesis_testing.php)
09:52:52	2213/2213	---M--	200	added ('OK')	text/html	date:Tue,%2015%20Jun%202021%2007:52:50%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/netlogo_hypothesis_testing.php	www.cs.uu.nl/docs/vakken/maa/current/netlogo_hypothesis_testing.html	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_hypothesis_testing.php)
09:52:54	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Jun%202021%2007:52:52%20GMT	http://www.cs.uu.nl/docs/vakken/maa/current/lib.php?query=evolutionary+games+and+spatial+chaos+m+a+nowak+r+m+may+1992	www.cs.uu.nl/docs/vakken/maa/current/lib.db6e3e.delayed	(from http://www.cs.uu.nl/docs/vakken/maa/current/page_spatial_evolution.php)
